id,timestamp,install_code,suhu,kelembaban,amonia,suhu_c,kelembaban_percent,amonia_ppm,grade,grade_label,anomaly_status,is_anomaly,pump_on,pump_duration_s,grade_id
1884,2025-09-28T23:35:00.834297Z,ESP32_IDM_003_L1,32.4,73.1,2.73,32.4,73.1,2.73,jelek,0,anomaly,1,True,58.500000000000014,0
1883,2025-09-28T23:34:00.749403Z,ESP32_IDM_003_L1,32.34,73.35,2.73,32.34,73.35,2.73,jelek,0,anomaly,1,True,56.65000000000006,0
1882,2025-09-28T23:33:00.666027Z,ESP32_IDM_003_L1,32.27,73.69,2.74,32.27,73.69,2.74,jelek,0,anomaly,1,True,54.25000000000004,0
1881,2025-09-28T23:32:00.581853Z,ESP32_IDM_003_L1,32.1,74.09,2.74,32.1,74.09,2.74,jelek,0,anomaly,1,True,50.55,0
1880,2025-09-28T23:31:00.500979Z,ESP32_IDM_003_L1,32.16,73.88,2.75,32.16,73.88,2.75,jelek,0,anomaly,1,True,52.19999999999999,0
1879,2025-09-28T23:30:00.443144Z,ESP32_IDM_003_L1,32.27,73.49,2.71,32.27,73.49,2.71,jelek,0,anomaly,1,True,55.25000000000006,0
1878,2025-09-28T23:29:00.359161Z,ESP32_IDM_003_L1,32.35,73.22,2.73,32.35,73.22,2.73,jelek,0,anomaly,1,True,57.40000000000002,0
1877,2025-09-28T23:28:00.277147Z,ESP32_IDM_003_L1,32.45,72.93,2.75,32.45,72.93,2.75,jelek,0,anomaly,1,True,59.85,0
1876,2025-09-28T23:27:00.193151Z,ESP32_IDM_003_L1,32.37,73.22,2.79,32.37,73.22,2.79,jelek,0,anomaly,1,True,57.59999999999998,0
1875,2025-09-28T23:26:00.108113Z,ESP32_IDM_003_L1,32.37,73.14,2.8,32.37,73.14,2.8,jelek,0,anomaly,1,True,57.99999999999997,0
1874,2025-09-28T23:25:00.054374Z,ESP32_IDM_003_L1,32.41,73.12,2.77,32.41,73.12,2.77,jelek,0,anomaly,1,True,58.49999999999994,0
1873,2025-09-28T23:23:59.969744Z,ESP32_IDM_003_L1,32.31,73.43,2.75,32.31,73.43,2.75,jelek,0,anomaly,1,True,55.94999999999999,0
1872,2025-09-28T23:22:59.885392Z,ESP32_IDM_003_L1,32.33,73.38,2.72,32.33,73.38,2.72,jelek,0,anomaly,1,True,56.400000000000006,0
1871,2025-09-28T23:21:59.803744Z,ESP32_IDM_003_L1,32.3,73.55,2.76,32.3,73.55,2.76,jelek,0,anomaly,1,True,55.24999999999999,0
1870,2025-09-28T23:20:59.719257Z,ESP32_IDM_003_L1,32.28,73.63,2.78,32.28,73.63,2.78,jelek,0,anomaly,1,True,54.650000000000034,0
1869,2025-09-28T23:19:59.662227Z,ESP32_IDM_003_L1,32.16,74.06,2.78,32.16,74.06,2.78,jelek,0,anomaly,1,True,51.29999999999996,0
1868,2025-09-28T23:18:59.58109Z,ESP32_IDM_003_L1,32.17,73.84,2.75,32.17,73.84,2.75,jelek,0,anomaly,1,True,52.5,0
1867,2025-09-28T23:17:59.495891Z,ESP32_IDM_003_L1,32.19,73.93,2.73,32.19,73.93,2.73,jelek,0,anomaly,1,True,52.24999999999994,0
1866,2025-09-28T23:16:59.413026Z,ESP32_IDM_003_L1,32.31,73.44,2.73,32.31,73.44,2.73,jelek,0,anomaly,1,True,55.900000000000034,0
1865,2025-09-28T23:15:59.328277Z,ESP32_IDM_003_L1,32.33,73.35,2.73,32.33,73.35,2.73,jelek,0,anomaly,1,True,56.55000000000001,0
1864,2025-09-28T23:14:59.275295Z,ESP32_IDM_003_L1,32.34,73.22,2.74,32.34,73.22,2.74,jelek,0,anomaly,1,True,57.30000000000004,0
1863,2025-09-28T23:13:59.189902Z,ESP32_IDM_003_L1,32.4,73.29,2.77,32.4,73.29,2.77,jelek,0,anomaly,1,True,57.54999999999996,0
1862,2025-09-28T23:12:59.106113Z,ESP32_IDM_003_L1,32.31,73.69,2.73,32.31,73.69,2.73,jelek,0,anomaly,1,True,54.650000000000034,0
1861,2025-09-28T23:11:59.022654Z,ESP32_IDM_003_L1,32.13,74.2,2.71,32.13,74.2,2.71,jelek,0,anomaly,1,True,50.30000000000001,0
1860,2025-09-28T23:10:58.939996Z,ESP32_IDM_003_L1,32.21,73.72,2.76,32.21,73.72,2.76,jelek,0,anomaly,1,True,53.500000000000014,0
1859,2025-09-28T23:09:58.884281Z,ESP32_IDM_003_L1,32.3,73.58,2.8,32.3,73.58,2.8,jelek,0,anomaly,1,True,55.09999999999998,0
1858,2025-09-28T23:08:58.801129Z,ESP32_IDM_003_L1,32.27,73.54,2.88,32.27,73.54,2.88,jelek,0,anomaly,1,True,55.0,0
1857,2025-09-28T23:07:58.715313Z,ESP32_IDM_003_L1,32.28,73.72,2.79,32.28,73.72,2.79,jelek,0,anomaly,1,True,54.20000000000002,0
1856,2025-09-28T23:06:58.633081Z,ESP32_IDM_003_L1,32.23,73.77,2.77,32.23,73.77,2.77,jelek,0,anomaly,1,True,53.44999999999999,0
1855,2025-09-28T23:05:58.548132Z,ESP32_IDM_003_L1,32.24,73.77,2.73,32.24,73.77,2.73,jelek,0,anomaly,1,True,53.55000000000004,0
1854,2025-09-28T23:04:58.492549Z,ESP32_IDM_003_L1,32.23,73.68,2.7,32.23,73.68,2.7,jelek,0,anomaly,1,True,53.899999999999935,0
1853,2025-09-28T23:03:58.40933Z,ESP32_IDM_003_L1,32.31,73.54,2.74,32.31,73.54,2.74,jelek,0,anomaly,1,True,55.39999999999999,0
1852,2025-09-28T23:02:58.326148Z,ESP32_IDM_003_L1,32.27,73.61,2.72,32.27,73.61,2.72,jelek,0,anomaly,1,True,54.650000000000034,0
1851,2025-09-28T23:01:58.244093Z,ESP32_IDM_003_L1,32.34,73.28,2.79,32.34,73.28,2.79,jelek,0,anomaly,1,True,57.00000000000003,0
1850,2025-09-28T23:00:58.158973Z,ESP32_IDM_003_L1,32.49,72.82,2.74,32.49,72.82,2.74,jelek,0,anomaly,1,True,60.80000000000005,0
1849,2025-09-28T22:59:58.10329Z,ESP32_IDM_003_L1,32.55,72.68,2.73,32.55,72.68,2.73,jelek,0,anomaly,1,True,62.09999999999994,0
1848,2025-09-28T22:58:58.019002Z,ESP32_IDM_003_L1,32.48,73.01,2.75,32.48,73.01,2.75,jelek,0,anomaly,1,True,59.74999999999994,0
1847,2025-09-28T22:57:57.935108Z,ESP32_IDM_003_L1,32.52,72.84,2.71,32.52,72.84,2.71,jelek,0,anomaly,1,True,61.000000000000014,0
1846,2025-09-28T22:56:57.853151Z,ESP32_IDM_003_L1,32.41,73.22,2.71,32.41,73.22,2.71,jelek,0,anomaly,1,True,57.99999999999997,0
1845,2025-09-28T22:55:57.769195Z,ESP32_IDM_003_L1,32.38,73.35,2.71,32.38,73.35,2.71,jelek,0,anomaly,1,True,57.05000000000005,0
1844,2025-09-28T22:54:57.71354Z,ESP32_IDM_003_L1,32.47,73.12,2.73,32.47,73.12,2.73,jelek,0,anomaly,1,True,59.099999999999966,0
1843,2025-09-28T22:53:57.629998Z,ESP32_IDM_003_L1,32.49,72.98,2.76,32.49,72.98,2.76,jelek,0,anomaly,1,True,60.0,0
1842,2025-09-28T22:52:57.546955Z,ESP32_IDM_003_L1,32.49,72.99,2.75,32.49,72.99,2.75,jelek,0,anomaly,1,True,59.950000000000045,0
1841,2025-09-28T22:51:57.461301Z,ESP32_IDM_003_L1,32.54,72.77,2.73,32.54,72.77,2.73,jelek,0,anomaly,1,True,61.55000000000001,0
1840,2025-09-28T22:50:57.378719Z,ESP32_IDM_003_L1,32.49,72.96,2.75,32.49,72.96,2.75,jelek,0,anomaly,1,True,60.10000000000005,0
1839,2025-09-28T22:49:57.323998Z,ESP32_IDM_003_L1,32.45,73.17,2.79,32.45,73.17,2.79,jelek,0,anomaly,1,True,58.65000000000002,0
1838,2025-09-28T22:48:57.239143Z,ESP32_IDM_003_L1,32.45,73.22,2.79,32.45,73.22,2.79,jelek,0,anomaly,1,True,58.400000000000034,0
1837,2025-09-28T22:47:57.156299Z,ESP32_IDM_003_L1,32.44,73.08,2.73,32.44,73.08,2.73,jelek,0,anomaly,1,True,58.99999999999999,0
1836,2025-09-28T22:46:57.074769Z,ESP32_IDM_003_L1,32.55,72.8,2.72,32.55,72.8,2.72,jelek,0,anomaly,1,True,61.49999999999999,0
1835,2025-09-28T22:45:56.989296Z,ESP32_IDM_003_L1,32.62,72.49,2.7,32.62,72.49,2.7,jelek,0,anomaly,1,True,63.75,0
1834,2025-09-28T22:44:56.933643Z,ESP32_IDM_003_L1,32.61,72.65,2.72,32.61,72.65,2.72,jelek,0,anomaly,1,True,62.849999999999966,0
1833,2025-09-28T22:43:56.850344Z,ESP32_IDM_003_L1,32.54,72.84,2.73,32.54,72.84,2.73,jelek,0,anomaly,1,True,61.19999999999997,0
1832,2025-09-28T22:42:56.766034Z,ESP32_IDM_003_L1,32.48,72.99,2.72,32.48,72.99,2.72,jelek,0,anomaly,1,True,59.85,0
1831,2025-09-28T22:41:56.681781Z,ESP32_IDM_003_L1,32.4,73.3,2.73,32.4,73.3,2.73,jelek,0,anomaly,1,True,57.5,0
1830,2025-09-28T22:40:56.598857Z,ESP32_IDM_003_L1,32.28,73.71,2.73,32.28,73.71,2.73,jelek,0,anomaly,1,True,54.25000000000004,0
1829,2025-09-28T22:39:56.542185Z,ESP32_IDM_003_L1,32.4,73.35,2.75,32.4,73.35,2.75,jelek,0,anomaly,1,True,57.250000000000014,0
1828,2025-09-28T22:38:56.458693Z,ESP32_IDM_003_L1,32.55,72.74,2.71,32.55,72.74,2.71,jelek,0,anomaly,1,True,61.8,0
1827,2025-09-28T22:37:56.376144Z,ESP32_IDM_003_L1,32.62,72.57,2.78,32.62,72.57,2.78,jelek,0,anomaly,1,True,63.35000000000001,0
1826,2025-09-28T22:36:56.293234Z,ESP32_IDM_003_L1,32.58,72.76,2.76,32.58,72.76,2.76,jelek,0,anomaly,1,True,61.99999999999996,0
1825,2025-09-28T22:35:56.207754Z,ESP32_IDM_003_L1,32.57,72.76,2.73,32.57,72.76,2.73,jelek,0,anomaly,1,True,61.89999999999998,0
1824,2025-09-28T22:34:56.153689Z,ESP32_IDM_003_L1,32.49,72.96,2.73,32.49,72.96,2.73,jelek,0,anomaly,1,True,60.10000000000005,0
1823,2025-09-28T22:33:56.069486Z,ESP32_IDM_003_L1,32.47,73.12,2.73,32.47,73.12,2.73,jelek,0,anomaly,1,True,59.099999999999966,0
1822,2025-09-28T22:32:55.985094Z,ESP32_IDM_003_L1,32.44,73.14,2.73,32.44,73.14,2.73,jelek,0,anomaly,1,True,58.69999999999997,0
1821,2025-09-28T22:31:55.901412Z,ESP32_IDM_003_L1,32.51,73.06,2.69,32.51,73.06,2.69,jelek,0,anomaly,1,True,59.79999999999997,0
1820,2025-09-28T22:30:55.819182Z,ESP32_IDM_003_L1,32.54,73.07,2.69,32.54,73.07,2.69,jelek,0,anomaly,1,True,60.050000000000026,0
1819,2025-09-28T22:29:55.762121Z,ESP32_IDM_003_L1,32.51,73.23,2.69,32.51,73.23,2.69,jelek,0,anomaly,1,True,58.94999999999996,0
1818,2025-09-28T22:28:55.680139Z,ESP32_IDM_003_L1,32.28,74.21,2.7,32.28,74.21,2.7,jelek,0,anomaly,1,True,51.75000000000004,0
1817,2025-09-28T22:27:55.597319Z,ESP32_IDM_003_L1,32.34,73.6,2.7,32.34,73.6,2.7,jelek,0,anomaly,1,True,55.40000000000006,0
1816,2025-09-28T22:26:55.513173Z,ESP32_IDM_003_L1,32.27,73.58,2.67,32.27,73.58,2.67,jelek,0,anomaly,1,True,54.80000000000004,0
1815,2025-09-28T22:25:55.427714Z,ESP32_IDM_003_L1,32.42,73.32,2.71,32.42,73.32,2.71,jelek,0,anomaly,1,True,57.60000000000005,0
1814,2025-09-28T22:24:55.37517Z,ESP32_IDM_003_L1,32.42,73.44,2.73,32.42,73.44,2.73,jelek,0,anomaly,1,True,57.00000000000003,0
1813,2025-09-28T22:23:55.288834Z,ESP32_IDM_003_L1,32.28,73.93,2.68,32.28,73.93,2.68,jelek,0,anomaly,1,True,53.14999999999998,0
1812,2025-09-28T22:22:55.206279Z,ESP32_IDM_003_L1,32.33,73.82,2.62,32.33,73.82,2.62,jelek,0,anomaly,1,True,54.20000000000002,0
1811,2025-09-28T22:21:55.121387Z,ESP32_IDM_003_L1,32.4,73.57,2.62,32.4,73.57,2.62,jelek,0,anomaly,1,True,56.15000000000002,0
1810,2025-09-28T22:20:55.039804Z,ESP32_IDM_003_L1,32.33,73.65,2.59,32.33,73.65,2.59,jelek,0,anomaly,1,True,55.04999999999996,0
1809,2025-09-28T22:19:54.981629Z,ESP32_IDM_003_L1,32.09,74.62,2.62,32.09,74.62,2.62,jelek,0,anomaly,1,True,47.80000000000001,0
1808,2025-09-28T22:18:54.898607Z,ESP32_IDM_003_L1,31.97,74.86,2.62,31.97,74.86,2.62,jelek,0,warning,0,True,45.39999999999999,0
1807,2025-09-28T22:17:54.817578Z,ESP32_IDM_003_L1,32.16,74.43,2.61,32.16,74.43,2.61,jelek,0,anomaly,1,True,49.44999999999993,0
1806,2025-09-28T22:16:54.731357Z,ESP32_IDM_003_L1,32.23,74.02,2.57,32.23,74.02,2.57,jelek,0,anomaly,1,True,52.19999999999999,0
1805,2025-09-28T22:15:54.648048Z,ESP32_IDM_003_L1,32.21,74.25,2.61,32.21,74.25,2.61,jelek,0,anomaly,1,True,50.85000000000001,0
1804,2025-09-28T22:14:54.595111Z,ESP32_IDM_003_L1,32.03,74.81,2.64,32.03,74.81,2.64,jelek,0,anomaly,1,True,46.25,0
1803,2025-09-28T22:13:54.508438Z,ESP32_IDM_003_L1,32.16,74.15,2.62,32.16,74.15,2.62,jelek,0,anomaly,1,True,50.84999999999994,0
1802,2025-09-28T22:12:54.425273Z,ESP32_IDM_003_L1,31.85,75.52,2.58,31.85,75.52,2.58,jelek,0,warning,0,True,40.900000000000034,0
1801,2025-09-28T22:11:54.341305Z,ESP32_IDM_003_L1,31.85,75.2,2.58,31.85,75.2,2.58,jelek,0,warning,0,True,42.5,0
1800,2025-09-28T22:10:54.260031Z,ESP32_IDM_003_L1,31.96,75.1,2.62,31.96,75.1,2.62,jelek,0,warning,0,True,44.10000000000004,0
1799,2025-09-28T22:09:54.201989Z,ESP32_IDM_003_L1,32.02,74.36,2.69,32.02,74.36,2.69,jelek,0,anomaly,1,True,48.400000000000034,0
1798,2025-09-28T22:08:54.119389Z,ESP32_IDM_003_L1,32.14,74.38,2.73,32.14,74.38,2.73,jelek,0,anomaly,1,True,49.50000000000003,0
1797,2025-09-28T22:07:54.037296Z,ESP32_IDM_003_L1,32.16,74.07,2.78,32.16,74.07,2.78,jelek,0,anomaly,1,True,51.25,0
1796,2025-09-28T22:06:53.951747Z,ESP32_IDM_003_L1,32.03,74.53,2.63,32.03,74.53,2.63,jelek,0,anomaly,1,True,47.650000000000006,0
1795,2025-09-28T22:05:53.868125Z,ESP32_IDM_003_L1,31.86,75.38,2.66,31.86,75.38,2.66,jelek,0,warning,0,True,41.70000000000002,0
1794,2025-09-28T22:04:53.814895Z,ESP32_IDM_003_L1,32.09,74.38,2.71,32.09,74.38,2.71,jelek,0,anomaly,1,True,49.00000000000006,0
1793,2025-09-28T22:03:53.727952Z,ESP32_IDM_003_L1,32.17,74.12,2.73,32.17,74.12,2.73,jelek,0,anomaly,1,True,51.1,0
1792,2025-09-28T22:02:53.645169Z,ESP32_IDM_003_L1,32.03,74.27,2.76,32.03,74.27,2.76,jelek,0,anomaly,1,True,48.95000000000003,0
1791,2025-09-28T22:01:53.562843Z,ESP32_IDM_003_L1,32.27,73.42,2.8,32.27,73.42,2.8,jelek,0,anomaly,1,True,55.60000000000002,0
1790,2025-09-28T22:00:53.477566Z,ESP32_IDM_003_L1,32.21,73.73,2.8,32.21,73.73,2.8,jelek,0,anomaly,1,True,53.44999999999999,0
1789,2025-09-28T21:59:53.421833Z,ESP32_IDM_003_L1,32.24,73.73,2.73,32.24,73.73,2.73,jelek,0,anomaly,1,True,53.75,0
1788,2025-09-28T21:58:53.340714Z,ESP32_IDM_003_L1,32.3,73.51,2.72,32.3,73.51,2.72,jelek,0,anomaly,1,True,55.449999999999946,0
1787,2025-09-28T21:57:53.25461Z,ESP32_IDM_003_L1,32.13,74.19,2.77,32.13,74.19,2.77,jelek,0,anomaly,1,True,50.35000000000004,0
1786,2025-09-28T21:56:53.172086Z,ESP32_IDM_003_L1,32.16,73.81,2.74,32.16,73.81,2.74,jelek,0,anomaly,1,True,52.54999999999996,0
1785,2025-09-28T21:55:53.087454Z,ESP32_IDM_003_L1,32.34,73.28,2.71,32.34,73.28,2.71,jelek,0,anomaly,1,True,57.00000000000003,0
1784,2025-09-28T21:54:53.031807Z,ESP32_IDM_003_L1,32.23,73.74,2.68,32.23,73.74,2.68,jelek,0,anomaly,1,True,53.6,0
1783,2025-09-28T21:53:52.948309Z,ESP32_IDM_003_L1,32.0,74.46,2.65,32.0,74.46,2.65,jelek,0,warning,0,True,47.70000000000003,0
1782,2025-09-28T21:52:52.867113Z,ESP32_IDM_003_L1,32.28,73.44,2.64,32.28,73.44,2.64,jelek,0,anomaly,1,True,55.60000000000002,0
1781,2025-09-28T21:51:52.78297Z,ESP32_IDM_003_L1,32.21,73.69,2.63,32.21,73.69,2.63,jelek,0,anomaly,1,True,53.65000000000002,0
1780,2025-09-28T21:50:52.698007Z,ESP32_IDM_003_L1,32.21,73.96,2.67,32.21,73.96,2.67,jelek,0,anomaly,1,True,52.30000000000004,0
1779,2025-09-28T21:49:52.643172Z,ESP32_IDM_003_L1,32.19,73.86,2.68,32.19,73.86,2.68,jelek,0,anomaly,1,True,52.59999999999998,0
1778,2025-09-28T21:48:52.55998Z,ESP32_IDM_003_L1,32.19,74.0,2.65,32.19,74.0,2.65,jelek,0,anomaly,1,True,51.89999999999998,0
1777,2025-09-28T21:47:52.474646Z,ESP32_IDM_003_L1,32.24,73.6,2.71,32.24,73.6,2.71,jelek,0,anomaly,1,True,54.40000000000005,0
1776,2025-09-28T21:46:52.390864Z,ESP32_IDM_003_L1,32.23,73.82,2.66,32.23,73.82,2.66,jelek,0,anomaly,1,True,53.2,0
1775,2025-09-28T21:45:52.327333Z,ESP32_IDM_003_L1,32.1,74.11,2.63,32.1,74.11,2.63,jelek,0,anomaly,1,True,50.45000000000002,0
1774,2025-09-28T21:44:52.242477Z,ESP32_IDM_003_L1,32.55,72.23,2.67,32.55,72.23,2.67,jelek,0,anomaly,1,True,64.34999999999995,0
1773,2025-09-28T21:43:52.158205Z,ESP32_IDM_003_L1,32.31,73.24,2.74,32.31,73.24,2.74,jelek,0,anomaly,1,True,56.90000000000005,0
1772,2025-09-28T21:42:52.12702Z,ESP32_IDM_003_L1,32.38,72.89,2.83,32.38,72.89,2.83,jelek,0,anomaly,1,True,59.35000000000002,0
1771,2025-09-28T21:41:51.992911Z,ESP32_IDM_003_L1,32.45,72.54,2.81,32.45,72.54,2.81,jelek,0,anomaly,1,True,61.8,0
1770,2025-09-28T21:40:51.936556Z,ESP32_IDM_003_L1,32.51,72.53,2.87,32.51,72.53,2.87,jelek,0,anomaly,1,True,62.44999999999997,0
1769,2025-09-28T21:39:51.854509Z,ESP32_IDM_003_L1,32.54,72.54,2.84,32.54,72.54,2.84,jelek,0,anomaly,1,True,62.69999999999996,0
1768,2025-09-28T21:38:51.770308Z,ESP32_IDM_003_L1,32.42,72.88,2.83,32.42,72.88,2.83,jelek,0,anomaly,1,True,59.80000000000004,0
1767,2025-09-28T21:37:51.68561Z,ESP32_IDM_003_L1,32.4,73.03,2.84,32.4,73.03,2.84,jelek,0,anomaly,1,True,58.84999999999998,0
1766,2025-09-28T21:36:51.601763Z,ESP32_IDM_003_L1,32.35,73.04,2.84,32.35,73.04,2.84,jelek,0,anomaly,1,True,58.29999999999998,0
1765,2025-09-28T21:35:51.548209Z,ESP32_IDM_003_L1,32.44,72.86,2.82,32.44,72.86,2.82,jelek,0,anomaly,1,True,60.09999999999998,0
1764,2025-09-28T21:34:51.463842Z,ESP32_IDM_003_L1,32.33,73.25,2.83,32.33,73.25,2.83,jelek,0,anomaly,1,True,57.04999999999998,0
1763,2025-09-28T21:33:51.37936Z,ESP32_IDM_003_L1,32.27,73.33,2.81,32.27,73.33,2.81,jelek,0,anomaly,1,True,56.05000000000004,0
1762,2025-09-28T21:32:51.298309Z,ESP32_IDM_003_L1,32.33,73.22,2.8,32.33,73.22,2.8,jelek,0,anomaly,1,True,57.19999999999999,0
1761,2025-09-28T21:31:51.213729Z,ESP32_IDM_003_L1,32.33,73.24,2.81,32.33,73.24,2.81,jelek,0,anomaly,1,True,57.10000000000001,0
1760,2025-09-28T21:30:51.158231Z,ESP32_IDM_003_L1,32.3,73.27,2.83,32.3,73.27,2.83,jelek,0,anomaly,1,True,56.64999999999999,0
1759,2025-09-28T21:29:51.078717Z,ESP32_IDM_003_L1,32.35,72.98,2.79,32.35,72.98,2.79,jelek,0,anomaly,1,True,58.6,0
1758,2025-09-28T21:28:50.991997Z,ESP32_IDM_003_L1,32.37,72.96,2.79,32.37,72.96,2.79,jelek,0,anomaly,1,True,58.900000000000006,0
1757,2025-09-28T21:27:50.908138Z,ESP32_IDM_003_L1,32.47,72.76,2.7,32.47,72.76,2.7,jelek,0,anomaly,1,True,60.89999999999996,0
1756,2025-09-28T21:26:50.824681Z,ESP32_IDM_003_L1,32.48,72.62,2.76,32.48,72.62,2.76,jelek,0,anomaly,1,True,61.699999999999946,0
1755,2025-09-28T21:25:50.770498Z,ESP32_IDM_003_L1,32.49,72.79,2.76,32.49,72.79,2.76,jelek,0,anomaly,1,True,60.94999999999999,0
1754,2025-09-28T21:24:50.685888Z,ESP32_IDM_003_L1,32.28,73.39,2.68,32.28,73.39,2.68,jelek,0,anomaly,1,True,55.85000000000001,0
1753,2025-09-28T21:23:50.604266Z,ESP32_IDM_003_L1,32.23,73.56,2.75,32.23,73.56,2.75,jelek,0,anomaly,1,True,54.49999999999996,0
1752,2025-09-28T21:22:50.518845Z,ESP32_IDM_003_L1,32.24,73.48,2.76,32.24,73.48,2.76,jelek,0,anomaly,1,True,55.0,0
1751,2025-09-28T21:21:50.435713Z,ESP32_IDM_003_L1,32.33,72.96,2.82,32.33,72.96,2.82,jelek,0,anomaly,1,True,58.500000000000014,0
1750,2025-09-28T21:20:50.382071Z,ESP32_IDM_003_L1,32.4,72.76,2.86,32.4,72.76,2.86,jelek,0,anomaly,1,True,60.19999999999996,0
1749,2025-09-28T21:19:50.297181Z,ESP32_IDM_003_L1,32.45,72.69,2.77,32.45,72.69,2.77,jelek,0,anomaly,1,True,61.05000000000004,0
1748,2025-09-28T21:18:50.213901Z,ESP32_IDM_003_L1,32.48,72.68,2.75,32.48,72.68,2.75,jelek,0,anomaly,1,True,61.399999999999935,0
1747,2025-09-28T21:17:50.129007Z,ESP32_IDM_003_L1,32.51,72.56,2.7,32.51,72.56,2.7,jelek,0,anomaly,1,True,62.29999999999997,0
1746,2025-09-28T21:16:50.048521Z,ESP32_IDM_003_L1,32.44,72.61,2.69,32.44,72.61,2.69,jelek,0,anomaly,1,True,61.34999999999998,0
1745,2025-09-28T21:15:49.991725Z,ESP32_IDM_003_L1,32.55,72.37,2.73,32.55,72.37,2.73,jelek,0,anomaly,1,True,63.64999999999995,0
1744,2025-09-28T21:14:49.908422Z,ESP32_IDM_003_L1,32.45,72.7,2.77,32.45,72.7,2.77,jelek,0,anomaly,1,True,61.000000000000014,0
1743,2025-09-28T21:13:49.825245Z,ESP32_IDM_003_L1,32.55,72.32,2.75,32.55,72.32,2.75,jelek,0,anomaly,1,True,63.900000000000006,0
1742,2025-09-28T21:12:49.741024Z,ESP32_IDM_003_L1,32.69,71.79,2.75,32.69,71.79,2.75,jelek,0,anomaly,1,True,67.94999999999995,0
1741,2025-09-28T21:11:49.657151Z,ESP32_IDM_003_L1,32.62,72.14,2.82,32.62,72.14,2.82,jelek,0,anomaly,1,True,65.49999999999997,0
1740,2025-09-28T21:10:49.603852Z,ESP32_IDM_003_L1,32.55,72.28,2.79,32.55,72.28,2.79,jelek,0,anomaly,1,True,64.09999999999997,0
1739,2025-09-28T21:09:49.519235Z,ESP32_IDM_003_L1,32.57,72.23,2.78,32.57,72.23,2.78,jelek,0,anomaly,1,True,64.54999999999998,0
1738,2025-09-28T21:08:49.435737Z,ESP32_IDM_003_L1,32.54,72.4,2.77,32.54,72.4,2.77,jelek,0,anomaly,1,True,63.39999999999996,0
1737,2025-09-28T21:07:49.352854Z,ESP32_IDM_003_L1,32.54,72.35,2.79,32.54,72.35,2.79,jelek,0,anomaly,1,True,63.65000000000002,0
1736,2025-09-28T21:06:49.269396Z,ESP32_IDM_003_L1,32.59,72.37,2.78,32.59,72.37,2.78,jelek,0,anomaly,1,True,64.05000000000001,0
1735,2025-09-28T21:05:49.212746Z,ESP32_IDM_003_L1,32.54,72.62,2.79,32.54,72.62,2.79,jelek,0,anomaly,1,True,62.29999999999997,0
1734,2025-09-28T21:04:49.130477Z,ESP32_IDM_003_L1,32.44,72.97,2.82,32.44,72.97,2.82,jelek,0,anomaly,1,True,59.54999999999998,0
1733,2025-09-28T21:03:49.046203Z,ESP32_IDM_003_L1,32.49,72.66,2.79,32.49,72.66,2.79,jelek,0,anomaly,1,True,61.60000000000004,0
1732,2025-09-28T21:02:48.963153Z,ESP32_IDM_003_L1,32.4,73.08,2.83,32.4,73.08,2.83,jelek,0,anomaly,1,True,58.6,0
1731,2025-09-28T21:01:48.878641Z,ESP32_IDM_003_L1,32.23,73.65,2.86,32.23,73.65,2.86,jelek,0,anomaly,1,True,54.04999999999994,0
1730,2025-09-28T21:00:48.824108Z,ESP32_IDM_003_L1,32.07,74.02,2.86,32.07,74.02,2.86,jelek,0,anomaly,1,True,50.60000000000002,0
1729,2025-09-28T20:59:48.74115Z,ESP32_IDM_003_L1,32.07,74.08,2.82,32.07,74.08,2.82,jelek,0,anomaly,1,True,50.30000000000001,0
1728,2025-09-28T20:58:48.656919Z,ESP32_IDM_003_L1,32.12,73.89,2.86,32.12,73.89,2.86,jelek,0,anomaly,1,True,51.74999999999997,0
1727,2025-09-28T20:57:48.574239Z,ESP32_IDM_003_L1,32.16,73.68,2.86,32.16,73.68,2.86,jelek,0,anomaly,1,True,53.19999999999993,0
1726,2025-09-28T20:56:48.489737Z,ESP32_IDM_003_L1,32.34,73.13,2.81,32.34,73.13,2.81,jelek,0,anomaly,1,True,57.75000000000006,0
1725,2025-09-28T20:55:48.436084Z,ESP32_IDM_003_L1,32.35,73.08,2.81,32.35,73.08,2.81,jelek,0,anomaly,1,True,58.10000000000002,0
1724,2025-09-28T20:54:48.352536Z,ESP32_IDM_003_L1,32.42,72.9,2.82,32.42,72.9,2.82,jelek,0,anomaly,1,True,59.69999999999999,0
1723,2025-09-28T20:53:48.267978Z,ESP32_IDM_003_L1,32.47,72.62,2.78,32.47,72.62,2.78,jelek,0,anomaly,1,True,61.599999999999966,0
1722,2025-09-28T20:52:48.184873Z,ESP32_IDM_003_L1,32.59,72.23,2.83,32.59,72.23,2.83,jelek,0,anomaly,1,True,64.75000000000001,0
1721,2025-09-28T20:51:48.102335Z,ESP32_IDM_003_L1,32.57,72.3,2.81,32.57,72.3,2.81,jelek,0,anomaly,1,True,64.20000000000002,0
1720,2025-09-28T20:50:48.046734Z,ESP32_IDM_003_L1,32.59,72.09,2.86,32.59,72.09,2.86,jelek,0,anomaly,1,True,65.45000000000002,0
1719,2025-09-28T20:49:47.962408Z,ESP32_IDM_003_L1,32.66,72.11,2.84,32.66,72.11,2.84,jelek,0,anomaly,1,True,66.04999999999997,0
